,y_eval,y_pred,diff
10461,1.0,3.0,2.0
10462,3.0,4.0,1.0
10464,3.0,4.0,1.0
10465,3.0,4.0,1.0
10466,1.0,3.0,2.0
10467,1.0,2.0,1.0
10468,1.0,3.0,2.0
10469,3.0,3.0,0.0
10470,4.0,3.0,-1.0
10471,4.0,4.0,0.0
10472,4.0,4.0,0.0
10473,1.0,4.0,3.0
10474,4.0,4.0,0.0
10475,4.0,4.0,0.0
10477,3.0,3.0,0.0
10478,4.0,4.0,0.0
10479,3.0,4.0,1.0
10480,4.0,3.0,-1.0
10481,3.0,4.0,1.0
10482,4.0,3.0,-1.0
10484,3.0,2.0,-1.0
10485,1.0,3.0,2.0
10486,3.0,3.0,0.0
10487,1.0,3.0,2.0
10488,4.0,4.0,0.0
10489,4.0,4.0,0.0
10490,4.0,4.0,0.0
10491,3.0,4.0,1.0
10492,1.0,4.0,3.0
10493,1.0,4.0,3.0
10494,1.0,3.0,2.0
10495,4.0,3.0,-1.0
10496,4.0,3.0,-1.0
10497,1.0,4.0,3.0
10498,1.0,3.0,2.0
10499,3.0,3.0,0.0
10500,1.0,3.0,2.0
10501,4.0,3.0,-1.0
10502,3.0,4.0,1.0
10503,3.0,4.0,1.0
10504,3.0,3.0,0.0
10505,3.0,3.0,0.0
10506,3.0,3.0,0.0
10508,4.0,4.0,0.0
10509,3.0,3.0,0.0
10511,1.0,3.0,2.0
10512,1.0,3.0,2.0
10513,1.0,4.0,3.0
10514,4.0,1.0,-3.0
10515,1.0,3.0,2.0
10516,1.0,4.0,3.0
10517,4.0,3.0,-1.0
10518,4.0,2.0,-2.0
10519,2.0,4.0,2.0
10520,1.0,3.0,2.0
10523,1.0,4.0,3.0
10524,3.0,3.0,0.0
10525,3.0,3.0,0.0
10527,1.0,4.0,3.0
10528,3.0,3.0,0.0
10529,1.0,4.0,3.0
10530,4.0,4.0,0.0
10531,1.0,2.0,1.0
10532,4.0,4.0,0.0
10533,3.0,4.0,1.0
10534,1.0,3.0,2.0
10535,4.0,4.0,0.0
10536,1.0,3.0,2.0
10538,1.0,3.0,2.0
10539,4.0,4.0,0.0
10540,4.0,4.0,0.0
10541,1.0,3.0,2.0
10542,4.0,4.0,0.0
10543,3.0,4.0,1.0
10544,3.0,4.0,1.0
10545,1.0,3.0,2.0
10546,4.0,4.0,0.0
10547,4.0,3.0,-1.0
10548,1.0,3.0,2.0
10549,1.0,3.0,2.0
10550,4.0,2.0,-2.0
10551,4.0,3.0,-1.0
10552,1.0,3.0,2.0
10553,1.0,3.0,2.0
10554,1.0,3.0,2.0
10555,1.0,4.0,3.0
10556,1.0,3.0,2.0
10557,1.0,3.0,2.0
10559,1.0,4.0,3.0
10560,1.0,3.0,2.0
10561,1.0,3.0,2.0
10562,1.0,3.0,2.0
10563,1.0,4.0,3.0
10564,1.0,4.0,3.0
10565,1.0,3.0,2.0
10566,1.0,3.0,2.0
10567,3.0,3.0,0.0
10568,1.0,4.0,3.0
10569,3.0,3.0,0.0
10570,1.0,4.0,3.0
10571,1.0,3.0,2.0
10572,1.0,3.0,2.0
10573,3.0,3.0,0.0
10574,4.0,4.0,0.0
10575,1.0,4.0,3.0
10576,3.0,3.0,0.0
10577,1.0,4.0,3.0
10578,3.0,4.0,1.0
10579,4.0,4.0,0.0
10580,4.0,4.0,0.0
10581,1.0,3.0,2.0
10582,4.0,4.0,0.0
10583,4.0,4.0,0.0
10584,1.0,3.0,2.0
10585,4.0,4.0,0.0
10586,3.0,3.0,0.0
10587,1.0,2.0,1.0
10588,1.0,4.0,3.0
10589,1.0,4.0,3.0
10590,3.0,4.0,1.0
10591,3.0,3.0,0.0
10592,4.0,4.0,0.0
10593,1.0,3.0,2.0
10594,1.0,2.0,1.0
10595,1.0,3.0,2.0
10596,1.0,3.0,2.0
10597,3.0,4.0,1.0
10598,3.0,4.0,1.0
10599,4.0,4.0,0.0
10600,1.0,3.0,2.0
10601,1.0,3.0,2.0
10602,1.0,2.0,1.0
10603,1.0,4.0,3.0
10604,3.0,3.0,0.0
10605,3.0,4.0,1.0
10606,3.0,4.0,1.0
10607,4.0,4.0,0.0
10608,3.0,3.0,0.0
10609,1.0,4.0,3.0
10610,1.0,4.0,3.0
10611,3.0,4.0,1.0
10612,3.0,3.0,0.0
10613,4.0,1.0,-3.0
10614,3.0,3.0,0.0
10615,3.0,3.0,0.0
10616,1.0,3.0,2.0
10617,3.0,3.0,0.0
10618,3.0,4.0,1.0
10619,1.0,4.0,3.0
10621,3.0,3.0,0.0
10622,2.0,4.0,2.0
10623,1.0,3.0,2.0
10624,3.0,4.0,1.0
10625,4.0,4.0,0.0
10626,1.0,3.0,2.0
10627,4.0,2.0,-2.0
10628,1.0,4.0,3.0
10629,4.0,3.0,-1.0
10630,1.0,3.0,2.0
10631,1.0,2.0,1.0
10632,1.0,4.0,3.0
10633,4.0,4.0,0.0
10634,1.0,4.0,3.0
10635,1.0,3.0,2.0
10636,1.0,3.0,2.0
10637,1.0,4.0,3.0
10638,3.0,3.0,0.0
10639,4.0,4.0,0.0
10640,1.0,4.0,3.0
10641,4.0,4.0,0.0
10642,1.0,4.0,3.0
10644,1.0,3.0,2.0
10645,1.0,3.0,2.0
10646,3.0,3.0,0.0
10647,1.0,3.0,2.0
10648,3.0,3.0,0.0
10649,3.0,4.0,1.0
10650,1.0,3.0,2.0
10651,1.0,4.0,3.0
10652,1.0,3.0,2.0
10653,1.0,3.0,2.0
10654,3.0,4.0,1.0
10655,1.0,3.0,2.0
10656,3.0,3.0,0.0
10657,1.0,3.0,2.0
10658,1.0,4.0,3.0
10659,3.0,4.0,1.0
10660,3.0,3.0,0.0
10661,4.0,3.0,-1.0
10662,3.0,3.0,0.0
10663,1.0,2.0,1.0
10664,4.0,3.0,-1.0
10665,1.0,3.0,2.0
10667,1.0,3.0,2.0
10668,3.0,3.0,0.0
10669,3.0,4.0,1.0
10672,1.0,2.0,1.0
10673,4.0,3.0,-1.0
10674,1.0,3.0,2.0
10675,1.0,2.0,1.0
10676,4.0,4.0,0.0
10677,1.0,3.0,2.0
10678,3.0,4.0,1.0
10679,3.0,3.0,0.0
10680,1.0,4.0,3.0
10681,4.0,3.0,-1.0
10682,4.0,4.0,0.0
10683,3.0,3.0,0.0
10684,4.0,3.0,-1.0
10685,3.0,3.0,0.0
10686,1.0,3.0,2.0
10687,3.0,2.0,-1.0
10688,1.0,3.0,2.0
10689,1.0,3.0,2.0
10690,1.0,3.0,2.0
10691,1.0,3.0,2.0
10692,1.0,3.0,2.0
10695,3.0,4.0,1.0
10696,1.0,3.0,2.0
10697,1.0,2.0,1.0
10698,1.0,3.0,2.0
10699,1.0,4.0,3.0
10700,1.0,3.0,2.0
10701,1.0,3.0,2.0
10702,3.0,4.0,1.0
10703,4.0,3.0,-1.0
10704,4.0,4.0,0.0
10705,1.0,3.0,2.0
10706,4.0,4.0,0.0
10707,4.0,3.0,-1.0
10708,1.0,2.0,1.0
10709,1.0,4.0,3.0
10710,4.0,4.0,0.0
10711,1.0,3.0,2.0
10712,4.0,4.0,0.0
10713,4.0,2.0,-2.0
10714,3.0,3.0,0.0
10715,3.0,3.0,0.0
10716,1.0,2.0,1.0
10717,2.0,3.0,1.0
10718,3.0,3.0,0.0
10719,4.0,4.0,0.0
10720,4.0,4.0,0.0
10721,4.0,3.0,-1.0
10722,4.0,3.0,-1.0
10723,4.0,3.0,-1.0
10724,3.0,3.0,0.0
10725,4.0,4.0,0.0
10726,1.0,3.0,2.0
10727,1.0,3.0,2.0
10728,3.0,3.0,0.0
10729,1.0,3.0,2.0
10730,1.0,3.0,2.0
10731,4.0,4.0,0.0
10732,1.0,3.0,2.0
10733,3.0,3.0,0.0
10734,4.0,4.0,0.0
10735,4.0,4.0,0.0
10736,1.0,4.0,3.0
10737,3.0,3.0,0.0
10738,3.0,1.0,-2.0
10739,3.0,3.0,0.0
10741,4.0,3.0,-1.0
10742,4.0,4.0,0.0
10743,3.0,3.0,0.0
10744,3.0,2.0,-1.0
10745,1.0,4.0,3.0
10747,1.0,2.0,1.0
10748,4.0,4.0,0.0
10749,1.0,3.0,2.0
10750,4.0,4.0,0.0
10752,3.0,3.0,0.0
10753,1.0,3.0,2.0
10754,3.0,3.0,0.0
10755,2.0,2.0,0.0
10756,1.0,4.0,3.0
10757,1.0,3.0,2.0
10758,4.0,4.0,0.0
10759,1.0,4.0,3.0
10761,4.0,4.0,0.0
10762,1.0,4.0,3.0
10763,1.0,3.0,2.0
10764,1.0,3.0,2.0
10765,1.0,3.0,2.0
10766,3.0,4.0,1.0
10768,4.0,3.0,-1.0
10769,1.0,3.0,2.0
10770,1.0,4.0,3.0
10771,3.0,2.0,-1.0
10772,1.0,4.0,3.0
10773,4.0,3.0,-1.0
10774,3.0,3.0,0.0
10775,3.0,4.0,1.0
10776,1.0,4.0,3.0
10777,1.0,3.0,2.0
10778,1.0,3.0,2.0
10779,4.0,4.0,0.0
10780,3.0,3.0,0.0
10781,3.0,4.0,1.0
10782,4.0,4.0,0.0
10783,1.0,3.0,2.0
10785,4.0,4.0,0.0
10786,1.0,3.0,2.0
10787,3.0,3.0,0.0
10788,4.0,4.0,0.0
10789,1.0,4.0,3.0
10790,1.0,3.0,2.0
10791,3.0,3.0,0.0
10792,1.0,3.0,2.0
10793,1.0,4.0,3.0
10794,3.0,4.0,1.0
10795,1.0,3.0,2.0
10796,1.0,3.0,2.0
10797,1.0,2.0,1.0
10798,4.0,4.0,0.0
10799,1.0,3.0,2.0
10800,4.0,4.0,0.0
10801,1.0,3.0,2.0
10802,1.0,3.0,2.0
10803,3.0,3.0,0.0
10805,1.0,3.0,2.0
10806,1.0,2.0,1.0
10807,1.0,3.0,2.0
10808,1.0,1.0,0.0
10809,3.0,3.0,0.0
10810,1.0,3.0,2.0
10811,4.0,4.0,0.0
10812,4.0,4.0,0.0
10813,1.0,3.0,2.0
10814,3.0,3.0,0.0
10815,4.0,4.0,0.0
10816,1.0,3.0,2.0
10817,1.0,4.0,3.0
10818,4.0,4.0,0.0
10819,1.0,4.0,3.0
10820,1.0,3.0,2.0
10821,1.0,3.0,2.0
10822,1.0,3.0,2.0
10823,1.0,3.0,2.0
10824,1.0,4.0,3.0
10825,4.0,3.0,-1.0
10826,1.0,2.0,1.0
10827,3.0,3.0,0.0
10828,4.0,4.0,0.0
10829,3.0,3.0,0.0
10830,3.0,3.0,0.0
10831,3.0,3.0,0.0
10832,4.0,4.0,0.0
10833,1.0,2.0,1.0
10835,4.0,3.0,-1.0
10836,1.0,4.0,3.0
10837,3.0,3.0,0.0
10838,4.0,4.0,0.0
10839,1.0,4.0,3.0
10840,1.0,2.0,1.0
10841,4.0,3.0,-1.0
10842,1.0,4.0,3.0
10843,1.0,3.0,2.0
10844,4.0,3.0,-1.0
10845,1.0,3.0,2.0
10846,4.0,4.0,0.0
10847,4.0,3.0,-1.0
10848,1.0,2.0,1.0
10849,4.0,3.0,-1.0
10850,1.0,4.0,3.0
10852,1.0,2.0,1.0
10853,1.0,4.0,3.0
10854,1.0,3.0,2.0
10855,4.0,4.0,0.0
10856,1.0,3.0,2.0
10857,3.0,3.0,0.0
10858,1.0,3.0,2.0
10860,1.0,3.0,2.0
10862,4.0,4.0,0.0
10863,1.0,3.0,2.0
10864,4.0,4.0,0.0
10865,1.0,3.0,2.0
10867,3.0,3.0,0.0
13310,1.0,3.0,2.0
13311,3.0,3.0,0.0
13313,1.0,3.0,2.0
13314,3.0,4.0,1.0
13315,1.0,3.0,2.0
13316,3.0,4.0,1.0
13317,1.0,3.0,2.0
13319,4.0,4.0,0.0
13320,4.0,3.0,-1.0
13321,3.0,1.0,-2.0
13323,1.0,3.0,2.0
13324,4.0,4.0,0.0
13325,1.0,3.0,2.0
13326,4.0,4.0,0.0
13328,3.0,3.0,0.0
13329,1.0,4.0,3.0
13331,1.0,3.0,2.0
13332,1.0,3.0,2.0
13334,1.0,3.0,2.0
13335,3.0,3.0,0.0
13336,1.0,4.0,3.0
13338,3.0,4.0,1.0
13339,3.0,3.0,0.0
13340,1.0,4.0,3.0
13343,1.0,3.0,2.0
13344,3.0,3.0,0.0
13345,4.0,4.0,0.0
13346,4.0,4.0,0.0
13347,3.0,3.0,0.0
13348,3.0,4.0,1.0
13349,1.0,4.0,3.0
13350,4.0,3.0,-1.0
13351,4.0,4.0,0.0
13353,1.0,3.0,2.0
13355,1.0,4.0,3.0
13356,3.0,3.0,0.0
13357,1.0,2.0,1.0
13358,4.0,4.0,0.0
13544,1.0,4.0,3.0
13545,3.0,4.0,1.0
13546,1.0,4.0,3.0
13547,1.0,4.0,3.0
13550,4.0,4.0,0.0
13552,1.0,4.0,3.0
13553,1.0,3.0,2.0
13556,1.0,4.0,3.0
13558,1.0,3.0,2.0
13560,1.0,1.0,0.0
13562,3.0,4.0,1.0
13563,4.0,4.0,0.0
13564,4.0,4.0,0.0
13565,1.0,4.0,3.0
13566,1.0,4.0,3.0
13568,1.0,4.0,3.0
13571,4.0,4.0,0.0
13573,3.0,4.0,1.0
13574,1.0,4.0,3.0
13576,1.0,3.0,2.0
13580,1.0,3.0,2.0
13581,1.0,3.0,2.0
14131,3.0,3.0,0.0
14133,4.0,3.0,-1.0
14134,1.0,4.0,3.0
14360,1.0,4.0,3.0
14362,4.0,4.0,0.0
14363,4.0,4.0,0.0
14365,3.0,4.0,1.0
14366,4.0,1.0,-3.0
14367,3.0,4.0,1.0
14368,3.0,4.0,1.0
14369,1.0,4.0,3.0
14371,1.0,4.0,3.0
14372,4.0,4.0,0.0
14373,3.0,4.0,1.0
14627,1.0,1.0,0.0
14630,1.0,3.0,2.0
14631,3.0,2.0,-1.0
14632,4.0,4.0,0.0
14633,3.0,3.0,0.0
14634,4.0,4.0,0.0
14635,4.0,3.0,-1.0
14636,1.0,3.0,2.0
14637,3.0,3.0,0.0
14638,4.0,4.0,0.0
14639,3.0,4.0,1.0
14641,1.0,4.0,3.0
14642,3.0,3.0,0.0
14643,3.0,3.0,0.0
14666,3.0,4.0,1.0
14667,4.0,4.0,0.0
14668,1.0,4.0,3.0
14669,3.0,4.0,1.0
14671,3.0,3.0,0.0
15530,1.0,3.0,2.0
15531,1.0,3.0,2.0
15532,4.0,3.0,-1.0
