,y_eval,y_pred,diff
11906,1.0,3.0,2.0
11907,2.0,3.0,1.0
11908,4.0,4.0,0.0
11909,3.0,1.0,-2.0
11910,3.0,3.0,0.0
11911,4.0,3.0,-1.0
11912,3.0,4.0,1.0
11913,4.0,3.0,-1.0
11914,1.0,3.0,2.0
11915,4.0,3.0,-1.0
11916,1.0,3.0,2.0
11917,2.0,2.0,0.0
11918,3.0,4.0,1.0
11919,3.0,4.0,1.0
11920,3.0,3.0,0.0
11922,2.0,3.0,1.0
11923,1.0,2.0,1.0
11924,2.0,2.0,0.0
11925,3.0,3.0,0.0
11926,3.0,3.0,0.0
11927,2.0,2.0,0.0
11928,1.0,1.0,0.0
11929,2.0,3.0,1.0
11930,2.0,4.0,2.0
11931,2.0,2.0,0.0
11932,4.0,4.0,0.0
11933,1.0,1.0,0.0
11935,1.0,3.0,2.0
11936,1.0,3.0,2.0
11937,3.0,4.0,1.0
11938,3.0,3.0,0.0
11939,2.0,2.0,0.0
11940,2.0,3.0,1.0
11941,4.0,4.0,0.0
11942,1.0,3.0,2.0
11943,3.0,4.0,1.0
11944,1.0,3.0,2.0
11945,4.0,4.0,0.0
11946,1.0,2.0,1.0
11947,4.0,4.0,0.0
11948,2.0,3.0,1.0
11949,3.0,4.0,1.0
11950,2.0,1.0,-1.0
11951,3.0,3.0,0.0
11952,3.0,4.0,1.0
11953,1.0,3.0,2.0
11954,2.0,3.0,1.0
11955,3.0,3.0,0.0
11956,3.0,4.0,1.0
11957,1.0,3.0,2.0
11958,4.0,4.0,0.0
11959,3.0,4.0,1.0
11960,3.0,3.0,0.0
11962,4.0,4.0,0.0
11963,4.0,3.0,-1.0
11965,4.0,3.0,-1.0
11966,4.0,3.0,-1.0
11967,4.0,4.0,0.0
11968,4.0,3.0,-1.0
11969,4.0,3.0,-1.0
11970,1.0,4.0,3.0
11971,2.0,3.0,1.0
11972,2.0,2.0,0.0
11973,1.0,1.0,0.0
11974,4.0,4.0,0.0
11975,4.0,4.0,0.0
11976,4.0,4.0,0.0
11977,2.0,2.0,0.0
11978,4.0,4.0,0.0
11979,2.0,3.0,1.0
11980,1.0,3.0,2.0
11981,3.0,3.0,0.0
11982,2.0,3.0,1.0
11983,3.0,4.0,1.0
11984,1.0,2.0,1.0
11985,3.0,4.0,1.0
11986,2.0,3.0,1.0
11987,3.0,3.0,0.0
11990,2.0,4.0,2.0
11991,2.0,3.0,1.0
11992,2.0,3.0,1.0
11993,2.0,3.0,1.0
11994,2.0,3.0,1.0
11995,3.0,2.0,-1.0
11996,4.0,4.0,0.0
11997,4.0,2.0,-2.0
11998,1.0,3.0,2.0
11999,4.0,4.0,0.0
12001,3.0,3.0,0.0
12003,3.0,4.0,1.0
12004,2.0,3.0,1.0
12005,1.0,3.0,2.0
12006,2.0,3.0,1.0
12009,1.0,4.0,3.0
12010,1.0,2.0,1.0
12011,1.0,3.0,2.0
12012,1.0,3.0,2.0
12013,1.0,1.0,0.0
12014,1.0,3.0,2.0
12015,4.0,3.0,-1.0
12017,4.0,4.0,0.0
12018,2.0,3.0,1.0
12019,3.0,4.0,1.0
12020,2.0,3.0,1.0
12021,1.0,3.0,2.0
12023,3.0,3.0,0.0
12024,2.0,4.0,2.0
12025,3.0,3.0,0.0
12026,1.0,3.0,2.0
12027,4.0,3.0,-1.0
12028,4.0,4.0,0.0
12029,1.0,2.0,1.0
12030,3.0,3.0,0.0
12031,1.0,1.0,0.0
12032,4.0,4.0,0.0
12033,4.0,4.0,0.0
12034,2.0,2.0,0.0
12035,3.0,4.0,1.0
12036,2.0,2.0,0.0
12037,2.0,2.0,0.0
12038,3.0,4.0,1.0
12039,1.0,3.0,2.0
12040,2.0,2.0,0.0
12041,3.0,3.0,0.0
12042,2.0,4.0,2.0
12044,3.0,3.0,0.0
12046,1.0,4.0,3.0
12048,4.0,4.0,0.0
12049,4.0,3.0,-1.0
12050,4.0,3.0,-1.0
12051,2.0,2.0,0.0
12052,2.0,2.0,0.0
12053,1.0,3.0,2.0
12054,3.0,3.0,0.0
12055,1.0,3.0,2.0
12056,3.0,3.0,0.0
12057,1.0,2.0,1.0
12058,3.0,4.0,1.0
12059,2.0,3.0,1.0
12060,1.0,3.0,2.0
12061,2.0,1.0,-1.0
12062,2.0,3.0,1.0
12063,3.0,3.0,0.0
12064,4.0,3.0,-1.0
12066,2.0,1.0,-1.0
12067,2.0,4.0,2.0
12068,1.0,2.0,1.0
12069,3.0,2.0,-1.0
12070,2.0,2.0,0.0
12071,4.0,4.0,0.0
12072,3.0,4.0,1.0
12073,4.0,3.0,-1.0
12074,2.0,3.0,1.0
12075,3.0,3.0,0.0
12076,4.0,4.0,0.0
12077,3.0,4.0,1.0
12079,4.0,4.0,0.0
12080,2.0,2.0,0.0
12081,1.0,3.0,2.0
12082,2.0,2.0,0.0
12083,2.0,1.0,-1.0
12085,3.0,3.0,0.0
12086,2.0,3.0,1.0
12087,4.0,4.0,0.0
12088,4.0,4.0,0.0
12089,4.0,2.0,-2.0
12090,1.0,3.0,2.0
12091,2.0,2.0,0.0
12093,3.0,4.0,1.0
12094,4.0,3.0,-1.0
12095,1.0,3.0,2.0
12096,3.0,3.0,0.0
12097,1.0,3.0,2.0
12098,1.0,2.0,1.0
12099,2.0,4.0,2.0
12100,4.0,4.0,0.0
12101,4.0,4.0,0.0
12102,3.0,3.0,0.0
12103,2.0,3.0,1.0
12104,4.0,4.0,0.0
12105,2.0,2.0,0.0
12107,3.0,3.0,0.0
12108,2.0,3.0,1.0
12110,1.0,3.0,2.0
12111,2.0,3.0,1.0
12112,1.0,3.0,2.0
12113,4.0,4.0,0.0
12114,2.0,2.0,0.0
12115,2.0,2.0,0.0
12116,2.0,2.0,0.0
12117,4.0,2.0,-2.0
12118,4.0,3.0,-1.0
12119,4.0,3.0,-1.0
12120,3.0,1.0,-2.0
12121,4.0,4.0,0.0
12122,1.0,3.0,2.0
12123,2.0,2.0,0.0
12124,2.0,3.0,1.0
12125,4.0,4.0,0.0
12126,3.0,3.0,0.0
12127,4.0,3.0,-1.0
12128,4.0,3.0,-1.0
12129,1.0,3.0,2.0
12130,3.0,4.0,1.0
12131,3.0,3.0,0.0
12134,4.0,4.0,0.0
12135,3.0,3.0,0.0
12136,3.0,4.0,1.0
12137,4.0,3.0,-1.0
12138,2.0,3.0,1.0
12139,3.0,3.0,0.0
12140,4.0,3.0,-1.0
12141,3.0,4.0,1.0
12143,2.0,2.0,0.0
12144,4.0,3.0,-1.0
12145,3.0,4.0,1.0
12146,1.0,2.0,1.0
12147,1.0,3.0,2.0
12148,1.0,1.0,0.0
12149,3.0,4.0,1.0
12150,4.0,4.0,0.0
12151,4.0,4.0,0.0
12152,3.0,3.0,0.0
12153,1.0,3.0,2.0
12154,3.0,4.0,1.0
12155,3.0,3.0,0.0
12156,4.0,4.0,0.0
12157,1.0,2.0,1.0
12158,3.0,3.0,0.0
12159,1.0,4.0,3.0
12160,3.0,3.0,0.0
12161,3.0,2.0,-1.0
12162,3.0,3.0,0.0
12163,3.0,3.0,0.0
12164,2.0,3.0,1.0
12165,1.0,3.0,2.0
12166,4.0,4.0,0.0
12167,4.0,4.0,0.0
12168,3.0,4.0,1.0
12169,3.0,4.0,1.0
12171,2.0,3.0,1.0
12172,3.0,2.0,-1.0
12173,4.0,4.0,0.0
12175,4.0,3.0,-1.0
12177,1.0,3.0,2.0
12178,1.0,3.0,2.0
12179,3.0,2.0,-1.0
12180,3.0,3.0,0.0
12181,2.0,3.0,1.0
12182,1.0,4.0,3.0
12183,1.0,3.0,2.0
12184,3.0,3.0,0.0
12185,1.0,3.0,2.0
12186,1.0,3.0,2.0
12187,4.0,4.0,0.0
12188,4.0,3.0,-1.0
12189,4.0,4.0,0.0
12190,1.0,2.0,1.0
12191,3.0,2.0,-1.0
12192,4.0,4.0,0.0
12193,3.0,4.0,1.0
12194,1.0,3.0,2.0
12195,1.0,3.0,2.0
12196,1.0,2.0,1.0
12197,2.0,3.0,1.0
12198,3.0,4.0,1.0
12199,2.0,3.0,1.0
12201,1.0,1.0,0.0
12989,3.0,3.0,0.0
12990,2.0,3.0,1.0
12991,4.0,4.0,0.0
12992,1.0,3.0,2.0
12993,1.0,3.0,2.0
12994,2.0,3.0,1.0
12996,1.0,3.0,2.0
12997,3.0,3.0,0.0
12998,1.0,2.0,1.0
12999,1.0,3.0,2.0
13000,1.0,3.0,2.0
13001,2.0,3.0,1.0
13002,1.0,1.0,0.0
13003,2.0,2.0,0.0
13004,4.0,3.0,-1.0
13005,1.0,1.0,0.0
13006,3.0,3.0,0.0
13007,2.0,4.0,2.0
13008,2.0,3.0,1.0
13009,4.0,3.0,-1.0
13010,2.0,3.0,1.0
13011,3.0,3.0,0.0
13012,2.0,1.0,-1.0
13013,3.0,4.0,1.0
13014,1.0,4.0,3.0
13015,4.0,4.0,0.0
13016,4.0,4.0,0.0
13017,4.0,4.0,0.0
13018,2.0,2.0,0.0
13019,4.0,4.0,0.0
13020,1.0,3.0,2.0
13021,1.0,4.0,3.0
13022,2.0,3.0,1.0
13548,1.0,3.0,2.0
13635,1.0,4.0,3.0
13636,1.0,4.0,3.0
13637,2.0,1.0,-1.0
13638,2.0,3.0,1.0
13639,1.0,3.0,2.0
13640,1.0,2.0,1.0
13641,2.0,3.0,1.0
13642,1.0,2.0,1.0
13643,3.0,3.0,0.0
13644,1.0,3.0,2.0
13645,1.0,3.0,2.0
13646,2.0,3.0,1.0
13647,2.0,3.0,1.0
14227,1.0,2.0,1.0
14229,4.0,3.0,-1.0
14230,4.0,4.0,0.0
14231,1.0,3.0,2.0
14232,2.0,3.0,1.0
14233,1.0,4.0,3.0
14235,1.0,2.0,1.0
14236,3.0,4.0,1.0
14237,3.0,2.0,-1.0
14238,1.0,2.0,1.0
14239,1.0,3.0,2.0
14240,1.0,1.0,0.0
15704,2.0,3.0,1.0
15705,2.0,2.0,0.0
15706,3.0,3.0,0.0
15707,2.0,2.0,0.0
15708,2.0,4.0,2.0
15709,1.0,4.0,3.0
15710,1.0,3.0,2.0
15711,1.0,3.0,2.0
15971,4.0,3.0,-1.0
15972,2.0,3.0,1.0
15973,2.0,4.0,2.0
15974,2.0,3.0,1.0
15975,3.0,3.0,0.0
15976,2.0,2.0,0.0
15977,1.0,3.0,2.0
15980,3.0,1.0,-2.0
15981,3.0,3.0,0.0
15982,3.0,3.0,0.0
15984,3.0,4.0,1.0
15985,3.0,3.0,0.0
15986,3.0,4.0,1.0
15987,2.0,3.0,1.0
15988,3.0,4.0,1.0
15989,3.0,4.0,1.0
15990,2.0,3.0,1.0
15991,2.0,2.0,0.0
15992,3.0,4.0,1.0
15993,1.0,3.0,2.0
15994,3.0,3.0,0.0
15995,3.0,3.0,0.0
15996,4.0,3.0,-1.0
15997,2.0,3.0,1.0
15998,4.0,3.0,-1.0
15999,1.0,3.0,2.0
16000,4.0,3.0,-1.0
16001,2.0,2.0,0.0
16002,2.0,2.0,0.0
16004,2.0,3.0,1.0
16005,3.0,3.0,0.0
16009,1.0,2.0,1.0
16010,4.0,2.0,-2.0
16011,3.0,3.0,0.0
16012,2.0,3.0,1.0
16013,4.0,4.0,0.0
16014,2.0,2.0,0.0
16383,1.0,1.0,0.0
16384,2.0,2.0,0.0
16385,3.0,2.0,-1.0
16478,3.0,4.0,1.0
16479,1.0,4.0,3.0
16480,3.0,3.0,0.0
16482,3.0,3.0,0.0
16483,4.0,3.0,-1.0
16484,2.0,4.0,2.0
16485,4.0,4.0,0.0
16486,2.0,3.0,1.0
16487,1.0,4.0,3.0
16488,1.0,4.0,3.0
16489,1.0,2.0,1.0
16490,1.0,3.0,2.0
16666,3.0,4.0,1.0
16667,1.0,4.0,3.0
16668,1.0,3.0,2.0
16669,4.0,3.0,-1.0
16670,2.0,3.0,1.0
16671,3.0,3.0,0.0
16672,2.0,3.0,1.0
16673,4.0,3.0,-1.0
16674,1.0,1.0,0.0
