,y_eval,y_pred,diff
361,2.0,3.0,1.0
362,2.0,2.0,0.0
363,4.0,2.0,-2.0
364,2.0,1.0,-1.0
365,1.0,3.0,2.0
366,1.0,1.0,0.0
368,4.0,4.0,0.0
369,4.0,2.0,-2.0
370,3.0,4.0,1.0
371,3.0,3.0,0.0
372,3.0,4.0,1.0
373,2.0,4.0,2.0
374,2.0,4.0,2.0
375,3.0,3.0,0.0
377,4.0,3.0,-1.0
378,2.0,3.0,1.0
379,1.0,3.0,2.0
381,2.0,3.0,1.0
382,1.0,4.0,3.0
384,3.0,2.0,-1.0
385,1.0,3.0,2.0
386,3.0,2.0,-1.0
387,1.0,4.0,3.0
388,2.0,3.0,1.0
389,1.0,2.0,1.0
390,1.0,2.0,1.0
391,4.0,1.0,-3.0
392,4.0,3.0,-1.0
393,1.0,4.0,3.0
394,3.0,2.0,-1.0
395,2.0,2.0,0.0
397,2.0,2.0,0.0
398,1.0,3.0,2.0
399,3.0,4.0,1.0
400,2.0,3.0,1.0
401,4.0,4.0,0.0
403,3.0,4.0,1.0
404,3.0,4.0,1.0
406,2.0,3.0,1.0
407,2.0,2.0,0.0
408,2.0,2.0,0.0
409,2.0,3.0,1.0
410,2.0,2.0,0.0
411,1.0,3.0,2.0
412,2.0,3.0,1.0
413,3.0,4.0,1.0
414,4.0,3.0,-1.0
415,1.0,4.0,3.0
416,4.0,3.0,-1.0
418,4.0,4.0,0.0
419,2.0,2.0,0.0
420,3.0,3.0,0.0
421,1.0,2.0,1.0
422,2.0,1.0,-1.0
423,4.0,4.0,0.0
424,1.0,3.0,2.0
425,2.0,2.0,0.0
426,1.0,3.0,2.0
427,4.0,3.0,-1.0
428,2.0,3.0,1.0
429,1.0,4.0,3.0
430,3.0,4.0,1.0
431,4.0,2.0,-2.0
432,4.0,4.0,0.0
433,1.0,3.0,2.0
435,2.0,4.0,2.0
436,1.0,1.0,0.0
437,3.0,2.0,-1.0
438,4.0,3.0,-1.0
439,1.0,2.0,1.0
440,2.0,4.0,2.0
441,1.0,2.0,1.0
442,1.0,3.0,2.0
443,4.0,3.0,-1.0
444,1.0,2.0,1.0
445,1.0,3.0,2.0
446,3.0,4.0,1.0
447,1.0,3.0,2.0
448,2.0,3.0,1.0
449,2.0,3.0,1.0
450,3.0,3.0,0.0
451,1.0,3.0,2.0
452,1.0,3.0,2.0
453,1.0,4.0,3.0
454,2.0,2.0,0.0
455,1.0,2.0,1.0
456,3.0,4.0,1.0
458,1.0,3.0,2.0
459,1.0,4.0,3.0
460,4.0,4.0,0.0
461,3.0,3.0,0.0
462,1.0,4.0,3.0
463,1.0,2.0,1.0
464,2.0,3.0,1.0
465,1.0,3.0,2.0
466,2.0,2.0,0.0
467,4.0,4.0,0.0
468,2.0,2.0,0.0
469,4.0,3.0,-1.0
470,1.0,1.0,0.0
471,1.0,4.0,3.0
473,1.0,1.0,0.0
475,1.0,4.0,3.0
476,2.0,3.0,1.0
477,1.0,1.0,0.0
478,1.0,2.0,1.0
479,4.0,3.0,-1.0
480,1.0,2.0,1.0
481,2.0,1.0,-1.0
483,3.0,3.0,0.0
485,1.0,4.0,3.0
486,2.0,3.0,1.0
487,3.0,3.0,0.0
489,3.0,3.0,0.0
491,1.0,4.0,3.0
492,1.0,3.0,2.0
493,1.0,3.0,2.0
494,3.0,4.0,1.0
495,3.0,4.0,1.0
496,1.0,2.0,1.0
497,3.0,3.0,0.0
498,4.0,4.0,0.0
499,4.0,3.0,-1.0
500,4.0,3.0,-1.0
