,y_eval,y_pred,diff
5037,3.0,3.0,0.0
5038,1.0,2.0,1.0
5039,1.0,3.0,2.0
5042,2.0,3.0,1.0
5043,1.0,4.0,3.0
5044,3.0,3.0,0.0
5045,4.0,2.0,-2.0
5046,2.0,3.0,1.0
5047,1.0,2.0,1.0
5049,4.0,4.0,0.0
5050,1.0,4.0,3.0
5051,1.0,1.0,0.0
5052,3.0,3.0,0.0
5056,1.0,1.0,0.0
5057,4.0,4.0,0.0
5058,3.0,2.0,-1.0
5060,2.0,3.0,1.0
5061,1.0,2.0,1.0
5062,2.0,3.0,1.0
5064,4.0,4.0,0.0
5065,4.0,2.0,-2.0
5066,1.0,4.0,3.0
5069,1.0,3.0,2.0
5070,3.0,3.0,0.0
5072,4.0,2.0,-2.0
5073,3.0,4.0,1.0
5074,1.0,3.0,2.0
5075,1.0,3.0,2.0
5077,2.0,2.0,0.0
5079,3.0,4.0,1.0
5081,3.0,3.0,0.0
5082,1.0,4.0,3.0
5083,1.0,4.0,3.0
5084,2.0,3.0,1.0
5085,3.0,2.0,-1.0
5086,2.0,1.0,-1.0
5087,1.0,4.0,3.0
5088,1.0,2.0,1.0
5089,4.0,4.0,0.0
5092,4.0,4.0,0.0
5093,2.0,3.0,1.0
5094,1.0,2.0,1.0
5096,3.0,3.0,0.0
5097,1.0,4.0,3.0
5098,2.0,2.0,0.0
5099,4.0,4.0,0.0
5100,1.0,3.0,2.0
5101,3.0,3.0,0.0
5102,4.0,3.0,-1.0
5104,1.0,4.0,3.0
5105,3.0,3.0,0.0
5106,3.0,4.0,1.0
5107,1.0,4.0,3.0
5108,3.0,3.0,0.0
5109,3.0,3.0,0.0
5110,4.0,2.0,-2.0
5111,1.0,4.0,3.0
5113,4.0,2.0,-2.0
5114,2.0,3.0,1.0
5115,3.0,3.0,0.0
5118,3.0,3.0,0.0
5119,1.0,3.0,2.0
5120,4.0,4.0,0.0
5121,4.0,4.0,0.0
5123,3.0,3.0,0.0
5126,4.0,2.0,-2.0
5128,2.0,2.0,0.0
5129,1.0,4.0,3.0
5130,1.0,4.0,3.0
5131,3.0,4.0,1.0
5132,3.0,3.0,0.0
5133,3.0,3.0,0.0
5135,3.0,3.0,0.0
5136,3.0,3.0,0.0
5137,1.0,4.0,3.0
5138,3.0,1.0,-2.0
5139,2.0,4.0,2.0
5140,2.0,3.0,1.0
5142,3.0,3.0,0.0
5143,3.0,3.0,0.0
5144,3.0,3.0,0.0
5145,2.0,3.0,1.0
8864,1.0,2.0,1.0
12867,4.0,4.0,0.0
12869,3.0,4.0,1.0
12876,1.0,3.0,2.0
12878,1.0,3.0,2.0
12880,4.0,4.0,0.0
12884,4.0,4.0,0.0
12886,4.0,2.0,-2.0
12888,4.0,1.0,-3.0
12890,2.0,2.0,0.0
12891,4.0,4.0,0.0
12898,3.0,3.0,0.0
12901,2.0,1.0,-1.0
12908,1.0,1.0,0.0
13288,1.0,4.0,3.0
13289,1.0,3.0,2.0
13293,2.0,3.0,1.0
13296,2.0,3.0,1.0
13297,1.0,2.0,1.0
13298,1.0,2.0,1.0
13299,4.0,3.0,-1.0
13300,3.0,3.0,0.0
13301,4.0,4.0,0.0
13302,3.0,3.0,0.0
13303,3.0,2.0,-1.0
13304,4.0,4.0,0.0
13305,2.0,2.0,0.0
13307,4.0,3.0,-1.0
13629,4.0,2.0,-2.0
14012,3.0,4.0,1.0
14013,2.0,3.0,1.0
14014,2.0,3.0,1.0
14015,4.0,2.0,-2.0
14016,1.0,4.0,3.0
14017,1.0,1.0,0.0
14018,1.0,2.0,1.0
14019,1.0,1.0,0.0
14020,1.0,3.0,2.0
14021,3.0,2.0,-1.0
14022,1.0,4.0,3.0
14024,3.0,3.0,0.0
14025,4.0,1.0,-3.0
14027,1.0,2.0,1.0
14028,3.0,3.0,0.0
14664,2.0,3.0,1.0
14665,2.0,3.0,1.0
14711,2.0,3.0,1.0
14712,1.0,1.0,0.0
15069,2.0,4.0,2.0
15713,2.0,3.0,1.0
15714,2.0,2.0,0.0
15715,2.0,2.0,0.0
15717,1.0,2.0,1.0
15718,1.0,3.0,2.0
15721,4.0,1.0,-3.0
15722,3.0,3.0,0.0
15723,4.0,4.0,0.0
15725,3.0,4.0,1.0
15726,1.0,4.0,3.0
15727,1.0,2.0,1.0
15728,1.0,2.0,1.0
15729,2.0,2.0,0.0
15730,4.0,4.0,0.0
15732,3.0,3.0,0.0
15736,2.0,4.0,2.0
15737,2.0,1.0,-1.0
15739,3.0,3.0,0.0
15740,3.0,4.0,1.0
15741,1.0,3.0,2.0
15743,2.0,4.0,2.0
15744,1.0,4.0,3.0
16209,3.0,1.0,-2.0
16326,3.0,4.0,1.0
16621,3.0,2.0,-1.0
16622,1.0,1.0,0.0
16625,4.0,3.0,-1.0
16645,3.0,2.0,-1.0
16661,1.0,2.0,1.0
16882,2.0,2.0,0.0
16885,3.0,2.0,-1.0
16891,3.0,2.0,-1.0
17080,2.0,2.0,0.0
17081,2.0,2.0,0.0
17106,2.0,2.0,0.0
17403,3.0,2.0,-1.0
17405,2.0,2.0,0.0
17407,3.0,1.0,-2.0
17444,2.0,2.0,0.0
17445,1.0,3.0,2.0
17464,3.0,1.0,-2.0
17466,2.0,4.0,2.0
17467,2.0,2.0,0.0
17468,1.0,2.0,1.0
18069,1.0,3.0,2.0
18075,1.0,2.0,1.0
18077,2.0,2.0,0.0
18110,3.0,3.0,0.0
18112,4.0,1.0,-3.0
18113,1.0,4.0,3.0
18114,2.0,3.0,1.0
18806,1.0,2.0,1.0
18807,2.0,2.0,0.0
18808,2.0,2.0,0.0
18810,4.0,2.0,-2.0
18813,1.0,3.0,2.0
18814,2.0,2.0,0.0
18815,1.0,2.0,1.0
18816,1.0,4.0,3.0
18817,2.0,3.0,1.0
18818,1.0,3.0,2.0
18819,1.0,3.0,2.0
18820,3.0,2.0,-1.0
18823,3.0,3.0,0.0
18826,4.0,4.0,0.0
18831,2.0,2.0,0.0
18832,4.0,3.0,-1.0
18833,1.0,4.0,3.0
18834,1.0,3.0,2.0
18836,4.0,2.0,-2.0
18838,1.0,2.0,1.0
18839,2.0,2.0,0.0
18840,2.0,2.0,0.0
18841,4.0,4.0,0.0
18845,1.0,2.0,1.0
18846,1.0,4.0,3.0
18847,4.0,3.0,-1.0
18848,2.0,2.0,0.0
18849,2.0,3.0,1.0
18850,2.0,2.0,0.0
18851,3.0,3.0,0.0
18852,3.0,3.0,0.0
18853,2.0,2.0,0.0
18854,2.0,3.0,1.0
18856,1.0,4.0,3.0
