,y_eval,y_pred,diff
1431,3.0,3.0,0.0
1432,4.0,4.0,0.0
1433,2.0,4.0,2.0
1434,1.0,1.0,0.0
1435,3.0,4.0,1.0
1436,4.0,4.0,0.0
1437,2.0,4.0,2.0
1439,1.0,2.0,1.0
1441,1.0,1.0,0.0
1443,2.0,1.0,-1.0
1445,2.0,3.0,1.0
1446,4.0,3.0,-1.0
1448,4.0,4.0,0.0
1449,1.0,1.0,0.0
1450,1.0,3.0,2.0
1452,1.0,2.0,1.0
1453,1.0,3.0,2.0
1454,2.0,2.0,0.0
1455,4.0,4.0,0.0
1456,1.0,1.0,0.0
1457,2.0,4.0,2.0
1458,4.0,4.0,0.0
13108,1.0,1.0,0.0
13589,1.0,4.0,3.0
13591,4.0,4.0,0.0
13913,1.0,3.0,2.0
13914,2.0,4.0,2.0
13915,1.0,2.0,1.0
13917,4.0,3.0,-1.0
13918,4.0,4.0,0.0
14106,3.0,2.0,-1.0
14107,1.0,1.0,0.0
14684,4.0,4.0,0.0
14686,3.0,2.0,-1.0
14689,4.0,3.0,-1.0
14690,1.0,4.0,3.0
14691,4.0,4.0,0.0
14692,1.0,3.0,2.0
14693,2.0,4.0,2.0
14694,4.0,3.0,-1.0
14695,4.0,3.0,-1.0
14696,3.0,2.0,-1.0
14697,4.0,4.0,0.0
14698,4.0,3.0,-1.0
14699,3.0,3.0,0.0
16369,3.0,4.0,1.0
16370,3.0,4.0,1.0
16767,1.0,1.0,0.0
16768,3.0,3.0,0.0
16770,4.0,4.0,0.0
16771,1.0,3.0,2.0
16772,1.0,3.0,2.0
17165,1.0,1.0,0.0
17170,1.0,3.0,2.0
17414,1.0,4.0,3.0
17418,1.0,2.0,1.0
17762,3.0,4.0,1.0
17763,1.0,1.0,0.0
17766,3.0,3.0,0.0
19148,1.0,1.0,0.0
19152,1.0,1.0,0.0
19153,1.0,1.0,0.0
19154,1.0,1.0,0.0
20124,1.0,1.0,0.0
20125,1.0,2.0,1.0
20126,1.0,1.0,0.0
20128,3.0,3.0,0.0
20130,1.0,2.0,1.0
