,y_eval,y_pred,diff
8598,4.0,4.0,0.0
8599,3.0,3.0,0.0
8600,4.0,3.0,-1.0
8601,4.0,4.0,0.0
8603,1.0,4.0,3.0
8604,1.0,2.0,1.0
8605,1.0,4.0,3.0
8606,4.0,2.0,-2.0
8607,1.0,1.0,0.0
8608,1.0,1.0,0.0
8609,3.0,3.0,0.0
8611,2.0,4.0,2.0
8612,3.0,4.0,1.0
8613,4.0,3.0,-1.0
8614,3.0,4.0,1.0
8617,3.0,4.0,1.0
8618,4.0,4.0,0.0
8619,1.0,2.0,1.0
8620,4.0,4.0,0.0
8621,1.0,2.0,1.0
8622,2.0,3.0,1.0
8623,4.0,4.0,0.0
8624,3.0,3.0,0.0
8625,3.0,3.0,0.0
8627,3.0,3.0,0.0
8628,4.0,3.0,-1.0
8629,1.0,4.0,3.0
8630,1.0,2.0,1.0
8631,1.0,2.0,1.0
8634,2.0,2.0,0.0
8636,4.0,4.0,0.0
8637,4.0,4.0,0.0
8638,1.0,2.0,1.0
8639,2.0,3.0,1.0
8640,4.0,3.0,-1.0
8641,3.0,4.0,1.0
8642,1.0,4.0,3.0
8644,4.0,4.0,0.0
8646,2.0,4.0,2.0
8647,2.0,4.0,2.0
8648,1.0,4.0,3.0
8649,4.0,4.0,0.0
8650,1.0,2.0,1.0
8651,4.0,3.0,-1.0
8652,3.0,3.0,0.0
8653,4.0,4.0,0.0
8654,2.0,1.0,-1.0
8655,2.0,3.0,1.0
8656,3.0,3.0,0.0
8657,1.0,1.0,0.0
8659,4.0,3.0,-1.0
8660,4.0,3.0,-1.0
8661,1.0,1.0,0.0
8662,3.0,3.0,0.0
8663,3.0,4.0,1.0
8664,3.0,4.0,1.0
8665,1.0,2.0,1.0
8666,4.0,4.0,0.0
8667,2.0,3.0,1.0
8669,1.0,2.0,1.0
8670,4.0,3.0,-1.0
8671,2.0,4.0,2.0
8672,3.0,4.0,1.0
8673,3.0,3.0,0.0
8674,4.0,4.0,0.0
8675,1.0,4.0,3.0
8676,1.0,3.0,2.0
8677,3.0,3.0,0.0
8678,1.0,4.0,3.0
8679,1.0,3.0,2.0
8680,3.0,3.0,0.0
8681,4.0,3.0,-1.0
8682,4.0,4.0,0.0
8683,2.0,4.0,2.0
8684,2.0,2.0,0.0
8685,1.0,3.0,2.0
8686,1.0,4.0,3.0
8687,1.0,3.0,2.0
8688,1.0,1.0,0.0
8689,3.0,4.0,1.0
8690,3.0,3.0,0.0
8692,3.0,3.0,0.0
8693,4.0,4.0,0.0
8694,4.0,3.0,-1.0
8695,4.0,4.0,0.0
8696,1.0,4.0,3.0
8697,1.0,2.0,1.0
8698,3.0,3.0,0.0
8699,4.0,4.0,0.0
8700,1.0,1.0,0.0
8701,1.0,4.0,3.0
8702,4.0,4.0,0.0
8703,1.0,2.0,1.0
8705,3.0,4.0,1.0
8706,4.0,4.0,0.0
8707,4.0,4.0,0.0
8708,4.0,3.0,-1.0
8709,4.0,4.0,0.0
8710,2.0,4.0,2.0
8711,1.0,1.0,0.0
8712,4.0,4.0,0.0
8713,4.0,4.0,0.0
8715,4.0,3.0,-1.0
8716,1.0,1.0,0.0
8718,3.0,3.0,0.0
8719,4.0,4.0,0.0
8720,4.0,4.0,0.0
8721,1.0,3.0,2.0
8722,3.0,3.0,0.0
8723,2.0,3.0,1.0
8724,4.0,4.0,0.0
8726,3.0,3.0,0.0
8727,4.0,4.0,0.0
8728,1.0,4.0,3.0
8729,4.0,3.0,-1.0
8730,3.0,4.0,1.0
8732,1.0,2.0,1.0
8733,1.0,4.0,3.0
8734,1.0,1.0,0.0
8735,3.0,2.0,-1.0
8739,3.0,2.0,-1.0
8741,2.0,4.0,2.0
8744,1.0,2.0,1.0
8745,4.0,4.0,0.0
8746,4.0,4.0,0.0
8747,4.0,4.0,0.0
8748,4.0,4.0,0.0
8749,4.0,4.0,0.0
8750,1.0,2.0,1.0
8752,1.0,2.0,1.0
8753,2.0,2.0,0.0
8754,2.0,2.0,0.0
8755,2.0,3.0,1.0
8756,4.0,4.0,0.0
8757,1.0,4.0,3.0
8759,1.0,2.0,1.0
8760,1.0,1.0,0.0
8761,4.0,4.0,0.0
8762,3.0,3.0,0.0
8764,4.0,4.0,0.0
8765,1.0,2.0,1.0
8767,3.0,4.0,1.0
8768,4.0,3.0,-1.0
8769,2.0,2.0,0.0
8770,4.0,4.0,0.0
8771,1.0,2.0,1.0
8772,1.0,1.0,0.0
8773,2.0,4.0,2.0
8774,2.0,4.0,2.0
8776,4.0,3.0,-1.0
8777,4.0,3.0,-1.0
8778,2.0,4.0,2.0
8779,1.0,1.0,0.0
8781,4.0,4.0,0.0
8782,4.0,4.0,0.0
8783,1.0,4.0,3.0
8784,1.0,1.0,0.0
8786,4.0,4.0,0.0
8787,1.0,2.0,1.0
8788,1.0,4.0,3.0
8789,3.0,4.0,1.0
8790,3.0,4.0,1.0
8791,1.0,1.0,0.0
8792,1.0,3.0,2.0
8793,1.0,2.0,1.0
8794,1.0,3.0,2.0
8795,4.0,3.0,-1.0
8796,1.0,3.0,2.0
8797,3.0,3.0,0.0
8798,4.0,4.0,0.0
8800,3.0,3.0,0.0
8801,1.0,3.0,2.0
8802,4.0,4.0,0.0
8805,3.0,4.0,1.0
8806,4.0,4.0,0.0
8807,3.0,3.0,0.0
8808,3.0,3.0,0.0
8809,2.0,3.0,1.0
8810,3.0,4.0,1.0
8811,4.0,2.0,-2.0
8813,3.0,2.0,-1.0
8814,2.0,4.0,2.0
8815,4.0,4.0,0.0
8816,3.0,3.0,0.0
8817,2.0,2.0,0.0
8818,4.0,4.0,0.0
8819,4.0,2.0,-2.0
8820,3.0,3.0,0.0
8821,1.0,2.0,1.0
8822,1.0,2.0,1.0
8823,1.0,2.0,1.0
8824,1.0,1.0,0.0
8825,3.0,4.0,1.0
8826,1.0,1.0,0.0
8827,4.0,4.0,0.0
8828,4.0,3.0,-1.0
8829,1.0,3.0,2.0
8830,2.0,3.0,1.0
8831,1.0,1.0,0.0
8832,3.0,4.0,1.0
8833,3.0,4.0,1.0
8834,1.0,4.0,3.0
8835,4.0,4.0,0.0
8836,1.0,4.0,3.0
8838,2.0,1.0,-1.0
8839,3.0,4.0,1.0
8840,4.0,4.0,0.0
8841,1.0,2.0,1.0
8842,4.0,4.0,0.0
8843,4.0,4.0,0.0
8844,1.0,1.0,0.0
8845,1.0,1.0,0.0
8847,4.0,4.0,0.0
8848,1.0,3.0,2.0
8849,4.0,4.0,0.0
8850,1.0,2.0,1.0
8851,2.0,4.0,2.0
8852,4.0,4.0,0.0
8853,3.0,4.0,1.0
8854,2.0,3.0,1.0
8855,1.0,3.0,2.0
8856,3.0,3.0,0.0
8859,1.0,3.0,2.0
8860,1.0,3.0,2.0
8861,3.0,4.0,1.0
8862,1.0,3.0,2.0
8863,3.0,4.0,1.0
8865,1.0,4.0,3.0
8866,3.0,4.0,1.0
8868,1.0,2.0,1.0
8869,3.0,2.0,-1.0
8870,4.0,4.0,0.0
8871,4.0,4.0,0.0
8872,3.0,3.0,0.0
8873,1.0,1.0,0.0
8874,4.0,4.0,0.0
8875,3.0,3.0,0.0
8876,4.0,4.0,0.0
8877,1.0,3.0,2.0
8878,1.0,1.0,0.0
8881,4.0,4.0,0.0
8882,4.0,4.0,0.0
8883,4.0,1.0,-3.0
8884,3.0,4.0,1.0
8885,3.0,2.0,-1.0
8886,4.0,4.0,0.0
8887,4.0,4.0,0.0
8888,4.0,4.0,0.0
8889,1.0,2.0,1.0
13457,2.0,4.0,2.0
13469,1.0,4.0,3.0
13680,1.0,3.0,2.0
13682,2.0,1.0,-1.0
13683,2.0,4.0,2.0
13684,4.0,4.0,0.0
13685,4.0,4.0,0.0
13686,4.0,4.0,0.0
13687,1.0,4.0,3.0
13688,3.0,3.0,0.0
13689,4.0,3.0,-1.0
13692,2.0,2.0,0.0
13693,3.0,4.0,1.0
13694,1.0,3.0,2.0
13695,3.0,3.0,0.0
13696,2.0,2.0,0.0
13697,4.0,3.0,-1.0
13699,4.0,4.0,0.0
13700,4.0,4.0,0.0
13701,3.0,4.0,1.0
13702,1.0,1.0,0.0
13703,2.0,3.0,1.0
13704,1.0,1.0,0.0
13705,2.0,2.0,0.0
13706,3.0,4.0,1.0
13707,2.0,3.0,1.0
13708,1.0,1.0,0.0
13709,3.0,3.0,0.0
13711,1.0,1.0,0.0
13713,3.0,3.0,0.0
13714,3.0,2.0,-1.0
13715,4.0,3.0,-1.0
13716,1.0,3.0,2.0
13717,1.0,3.0,2.0
13718,1.0,1.0,0.0
13719,1.0,1.0,0.0
13720,2.0,3.0,1.0
13721,2.0,2.0,0.0
13723,1.0,4.0,3.0
13724,1.0,3.0,2.0
13725,2.0,3.0,1.0
13726,2.0,2.0,0.0
13727,2.0,3.0,1.0
13728,1.0,3.0,2.0
13730,3.0,2.0,-1.0
13731,4.0,4.0,0.0
13732,1.0,3.0,2.0
13733,1.0,4.0,3.0
13734,3.0,4.0,1.0
13735,3.0,3.0,0.0
13736,1.0,2.0,1.0
13738,1.0,3.0,2.0
13739,3.0,3.0,0.0
13740,2.0,3.0,1.0
13741,2.0,2.0,0.0
13742,2.0,1.0,-1.0
13743,1.0,1.0,0.0
13744,4.0,4.0,0.0
13745,3.0,4.0,1.0
13746,4.0,4.0,0.0
13748,1.0,1.0,0.0
13751,3.0,2.0,-1.0
13752,2.0,2.0,0.0
13753,3.0,4.0,1.0
13754,1.0,3.0,2.0
13755,3.0,3.0,0.0
13756,1.0,3.0,2.0
13757,1.0,1.0,0.0
13759,1.0,1.0,0.0
13760,3.0,2.0,-1.0
13762,1.0,1.0,0.0
13764,4.0,4.0,0.0
13765,3.0,4.0,1.0
13766,3.0,2.0,-1.0
13768,3.0,3.0,0.0
13769,4.0,4.0,0.0
13770,2.0,3.0,1.0
13771,3.0,4.0,1.0
13772,2.0,4.0,2.0
13773,3.0,3.0,0.0
13774,1.0,3.0,2.0
13775,1.0,4.0,3.0
13778,1.0,2.0,1.0
13779,3.0,3.0,0.0
13780,4.0,4.0,0.0
14281,4.0,4.0,0.0
14282,4.0,3.0,-1.0
14285,3.0,4.0,1.0
14286,1.0,3.0,2.0
14287,3.0,4.0,1.0
14424,1.0,3.0,2.0
14954,2.0,4.0,2.0
15068,3.0,2.0,-1.0
15093,4.0,4.0,0.0
15094,1.0,3.0,2.0
15095,4.0,4.0,0.0
15096,1.0,3.0,2.0
15099,4.0,3.0,-1.0
15100,2.0,2.0,0.0
15101,1.0,1.0,0.0
15102,4.0,4.0,0.0
15103,3.0,3.0,0.0
15104,1.0,1.0,0.0
15106,2.0,3.0,1.0
15107,2.0,3.0,1.0
15109,1.0,4.0,3.0
15110,1.0,3.0,2.0
15111,1.0,1.0,0.0
15112,1.0,3.0,2.0
15113,2.0,3.0,1.0
15114,2.0,3.0,1.0
15115,2.0,2.0,0.0
15117,4.0,4.0,0.0
15119,1.0,1.0,0.0
15120,1.0,2.0,1.0
15121,4.0,4.0,0.0
15122,2.0,3.0,1.0
15124,3.0,2.0,-1.0
15125,3.0,3.0,0.0
15126,2.0,2.0,0.0
15127,1.0,4.0,3.0
15128,1.0,3.0,2.0
15129,2.0,2.0,0.0
15130,2.0,3.0,1.0
15131,1.0,3.0,2.0
15132,2.0,3.0,1.0
15134,3.0,2.0,-1.0
15135,1.0,4.0,3.0
15136,3.0,4.0,1.0
15138,1.0,2.0,1.0
15139,3.0,3.0,0.0
15142,4.0,4.0,0.0
15143,2.0,3.0,1.0
15144,1.0,4.0,3.0
15145,2.0,4.0,2.0
15146,4.0,4.0,0.0
15147,4.0,4.0,0.0
15148,4.0,4.0,0.0
15149,4.0,4.0,0.0
15150,1.0,2.0,1.0
15151,4.0,3.0,-1.0
15152,3.0,4.0,1.0
15154,1.0,3.0,2.0
15155,3.0,4.0,1.0
15156,4.0,3.0,-1.0
15157,3.0,3.0,0.0
15158,1.0,2.0,1.0
15159,1.0,3.0,2.0
